,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
0,2019-04-01,0.8467323330559657,1538,0.8477766201704775,1313
1,2019-04-02,0.850892305573633,1269,0.8517816205616632,1040
2,2019-04-03,0.8512152193374017,1712,0.8520306227802311,1495
3,2019-04-04,0.8548283192724082,1800,0.8555252555261161,1572
4,2019-04-05,0.8561426053177998,1693,0.8566686133447121,1460
5,2019-04-06,0.8554795118369161,2810,0.8557760637307132,2523
6,2019-04-07,0.8557283899354416,4014,0.8560092276751192,3672
7,2019-04-08,0.8556522244683797,3657,0.8559135397536946,3279
8,2019-04-09,0.8532813611203529,5399,0.8537897846601715,3956
9,2019-04-10,0.8514773327613304,5454,0.8519143912721657,4274
10,2019-04-11,0.8504251166954292,5027,0.8509470680533688,3786
11,2019-04-12,0.8497244217431984,5163,0.8502754814347053,3835
12,2019-04-13,0.848874112813885,6371,0.8494225714394729,4965
13,2019-04-14,0.848144816562174,5764,0.8486636576178996,4407
14,2019-04-15,0.846058462349952,6501,0.8466010116729922,5062
15,2019-04-16,0.8456351462043574,5842,0.8462020206914266,4444
16,2019-04-17,0.8451924522767441,6024,0.8457662737422722,4564
17,2019-04-18,0.8451764315019327,6218,0.8457406479727467,4762
18,2019-04-19,0.8467473732632402,6025,0.8473147429545216,4596
19,2019-04-20,0.846265249402457,5630,0.8468120219754492,4205
20,2019-04-21,0.8474827132805611,5822,0.8480427177853372,4324
21,2019-04-22,0.8470551855905089,5723,0.8476023611411708,4237
22,2019-04-23,0.8461586586182489,5601,0.8467392192825807,4095
23,2019-04-24,0.8460274904521186,5491,0.846615038474268,3987
24,2019-04-25,0.8454804255994807,6266,0.8460798983131469,4725
25,2019-04-26,0.8438481236572575,5748,0.8444445927812589,4186
26,2019-04-27,0.8421883684066449,5959,0.8430292396926623,4210
27,2019-04-28,0.8409417380873226,5562,0.8417552039464167,3841
28,2019-04-29,0.8382350274000964,6009,0.839186693940439,3871
29,2019-04-30,0.836305055805433,5932,0.8372200349019484,3809
30,2019-05-01,0.8324756799472061,10775,0.8339529130593095,7492
31,2019-05-02,0.8294451895544924,9645,0.8308373348919746,6326
32,2019-05-03,0.8266571091907784,10193,0.8281373498434523,6522
33,2019-05-04,0.828153001066928,12439,0.8298900877544881,8202
34,2019-05-05,0.8262820592329736,12696,0.8278931752291318,8395
35,2019-05-06,0.822356874573434,13317,0.824126149388437,8840
36,2019-05-07,0.8158141627906502,13399,0.8180400389568804,8391
37,2019-05-08,0.8138462084430599,14482,0.816266814710568,9241
38,2019-05-09,0.8147912303658478,13800,0.8170316206421567,8546
39,2019-05-10,0.8130378922879423,13756,0.8152705663114335,8499
40,2019-05-11,0.8138795643095639,13682,0.8160779912777477,8412
41,2019-05-12,0.8139811611994356,13281,0.8160410584631461,8066
42,2019-05-13,0.8133387302494588,13633,0.8152847453196138,8472
43,2019-05-14,0.812903091005013,14150,0.8148607322292417,8856
44,2019-05-15,0.8149745504476246,16344,0.8171437639517758,10868
45,2019-05-16,0.8148396416527274,16800,0.8172575197168834,11263
46,2019-05-17,0.8156597326598078,16510,0.8182308522807921,10939
47,2019-05-18,0.8158177625375532,15437,0.8182223272751291,9864
48,2019-05-19,0.8135882844208916,16095,0.8162092703643713,10355
49,2019-05-20,0.8135882844208916,16095,0.8162092703643713,10355
50,2019-05-24,0.8116212259662086,19125,0.8142602414069494,12628
51,2019-05-25,0.8079342920844761,21097,0.8109058606223308,14081
