,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
195,2020-10-18,0.7646282654182897,139625,0.7696879673194039,117233
196,2020-10-19,0.7619270126087809,143574,0.7669254127416999,121166
197,2020-10-20,0.759291103812298,148657,0.7642497418228348,125757
198,2020-10-21,0.7580243417076897,145894,0.7630308968738113,122578
199,2020-10-22,0.7568291279209739,146632,0.761793253406954,123356
200,2020-10-23,0.757910309151934,142803,0.7629532235239324,119364
201,2020-10-24,0.7558168171878011,145957,0.760753437759936,122664
202,2020-10-25,0.754886459772647,148444,0.7599087844784441,124497
203,2020-10-26,0.755202264883446,147540,0.7602351459478531,123602
204,2020-10-27,0.7540390644863989,144538,0.7590267704937901,120598
205,2020-10-28,0.753371658939505,144588,0.7583449592380511,120639
206,2020-10-29,0.7529176004679532,146405,0.7578472909669327,122666
207,2020-10-30,0.7521140537059263,147205,0.7570149000730372,123448
208,2020-10-31,0.750603307835247,148533,0.7554454180000004,124778
