,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
43,2018-05-14,0.835875145360874,3295,0.8363857830941874,1996
44,2018-05-15,0.8351218623404857,3331,0.835618990573494,2037
45,2018-05-16,0.8376732344595514,3379,0.8382442752822592,2047
46,2018-05-17,0.8360058449142543,3759,0.8365663189749657,2399
47,2018-05-18,0.8350456310030719,4032,0.835791227034914,2552
48,2018-05-19,0.8350179317703293,3989,0.8357394296605003,2510
49,2018-05-20,0.8343110467516144,3957,0.8350629974627891,2493
50,2018-05-21,0.8332405891517577,3817,0.83403146595767,2334
51,2018-05-22,0.8322547986275048,3929,0.8328950785592668,2431
52,2018-05-23,0.831473281261345,3966,0.8322765131819739,2430
53,2018-05-24,0.8311770133806282,3962,0.8319363077264041,2430
54,2018-05-25,0.8318685681878569,3917,0.8326235757247467,2384
55,2018-05-26,0.8309276833226797,3900,0.8316152948303468,2355
56,2018-05-27,0.8315668424261989,3976,0.8323700739218808,2376
57,2018-05-28,0.8329960482418443,3804,0.8339510094050306,2260
58,2018-05-29,0.8296490769770302,3817,0.8306351160872704,2278
59,2018-05-30,0.8291275256004229,3878,0.8301687465491803,2318
60,2018-05-31,0.8284517819942956,4192,0.8296363128379557,2377
61,2018-06-01,0.8297879848188812,5764,0.8318111302782546,3030
62,2018-06-02,0.8318076072530927,6029,0.8338458567394511,3170
63,2018-06-03,0.8323099013957528,5757,0.8344971001390128,3064
64,2018-06-04,0.8321706172718445,5710,0.8343680136839461,3029
65,2018-06-05,0.8256206286485887,6517,0.8275108439848661,3707
66,2018-06-06,0.82098910188059,9529,0.8233463578014786,5865
67,2018-06-07,0.8205749160438561,10621,0.8227040897375335,6697
68,2018-06-08,0.8189565366595886,11322,0.8211226307585673,7259
69,2018-06-09,0.8217514588952315,10693,0.8240515985726679,6629
70,2018-06-10,0.8210466641165238,10954,0.82356726165599,6855
71,2018-06-11,0.8161431858767925,10954,0.8184044836816239,6763
72,2018-06-12,0.812814403071984,11622,0.8149518583767255,7265
73,2018-06-13,0.8121322314684356,11969,0.8142837624017939,7483
74,2018-06-14,0.8128440282140522,12592,0.8150557116075001,8004
75,2018-06-15,0.8150831539753337,13124,0.8173660424320959,8420
