,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
104,2020-07-25,0.77725655,134318,0.7842553,106202
105,2020-07-26,0.77759004,133881,0.7844442,106067
106,2020-07-27,0.77788705,133818,0.784752,106026
107,2020-07-28,0.7776668,133703,0.78450865,105943
108,2020-07-29,0.7825395,116493,0.78957534,88602
109,2020-07-30,0.7836358,115382,0.79072446,87514
110,2020-07-31,0.7839885,115998,0.79137677,86730
111,2020-08-01,0.7849939,113584,0.79245013,84194
112,2020-08-02,0.7866431,110688,0.79416007,81373
113,2020-08-03,0.7870993,110522,0.7946343,81208
114,2020-08-04,0.7878504,110938,0.79544395,81430
115,2020-08-05,0.7897472,112939,0.79754865,82836
116,2020-08-06,0.792092,112984,0.80019426,81904
117,2020-08-07,0.792751,112204,0.80090594,81010
118,2020-08-08,0.79374593,111009,0.80192393,79892
119,2020-08-09,0.79545593,109345,0.8037145,78091
120,2020-08-10,0.796469,109017,0.804773,77703
121,2020-08-11,0.8012395,101802,0.80978525,70233
122,2020-08-12,0.8020244,101402,0.81059355,69869
123,2020-08-13,0.80259603,98846,0.8111243,67502
124,2020-08-14,0.8031307,96385,0.8117124,64975
125,2020-08-15,0.80330384,94385,0.8117637,63521
126,2020-08-16,0.80419695,91898,0.8125408,61672
127,2020-08-17,0.80278605,91968,0.81104916,61842
128,2020-08-18,0.8014514,90871,0.80957943,61106
129,2020-08-19,0.8006275,89201,0.80860835,60084
130,2020-08-20,0.7993292,88650,0.8072434,59700
131,2020-08-21,0.7982194,88171,0.80607563,59389
132,2020-08-22,0.79471785,100346,0.8026059,70755
133,2020-08-23,0.7926291,106934,0.80059946,76721
134,2020-08-24,0.79178315,109166,0.7997946,78646
135,2020-08-25,0.79248375,108750,0.8004781,78501
136,2020-08-26,0.7926049,112487,0.80071694,81754
137,2020-08-27,0.7931768,112025,0.8008947,82357
138,2020-08-28,0.7935615,115800,0.80135393,85796
139,2020-08-29,0.79624134,114849,0.8041779,84719
140,2020-08-30,0.7986437,112527,0.80673,82285
141,2020-08-31,0.80116844,111822,0.8093666,81496
142,2020-09-01,0.80155665,111893,0.809765,81613
143,2020-09-02,0.80384386,111243,0.8120665,81301
144,2020-09-03,0.8073445,108712,0.815699,78932
145,2020-09-04,0.80861217,107583,0.81698895,77955
146,2020-09-05,0.8099415,106013,0.8183569,76441
147,2020-09-06,0.8104442,105864,0.81888056,76292
148,2020-09-07,0.812565,104368,0.8210521,74859
149,2020-09-08,0.81421024,102717,0.8227542,73233
150,2020-09-09,0.8167328,100550,0.82536346,71111
151,2020-09-10,0.81750727,99065,0.82615703,69629
152,2020-09-11,0.82023335,96332,0.82897204,66979
153,2020-09-12,0.8221257,92624,0.83093333,63325
154,2020-09-13,0.8237174,88923,0.83258265,59645
155,2020-09-14,0.82507026,86262,0.83396655,57120
156,2020-09-15,0.8255059,85465,0.8343565,56656
157,2020-09-16,0.825936,85143,0.83480483,56320
158,2020-09-17,0.8276084,83273,0.8364912,54619
159,2020-09-18,0.8279472,82827,0.83683676,54193
160,2020-09-19,0.82831967,82633,0.83721393,54028
161,2020-09-20,0.82925636,81630,0.83818376,53034
162,2020-09-21,0.8300935,81093,0.8390511,52499
163,2020-09-22,0.8318067,78813,0.8408301,50230
164,2020-09-23,0.8328374,77623,0.84187764,49100
165,2020-09-24,0.8333818,76944,0.8424163,48485
166,2020-09-25,0.8334124,76855,0.84243745,48435
167,2020-09-26,0.8334025,76800,0.84242797,48382
168,2020-09-27,0.83266175,76614,0.84165496,48207
169,2020-09-28,0.8321558,76376,0.84112567,47976
170,2020-09-29,0.8317994,76156,0.8407505,47772
171,2020-09-30,0.8312709,75532,0.8401834,47216
172,2020-10-01,0.8072322,47095,0.8130943,29137
173,2020-10-02,0.80409926,45963,0.80979097,28326
174,2020-10-03,0.8038762,45924,0.80955714,28300
175,2020-10-04,0.80309016,45902,0.80873764,28274
176,2020-10-05,0.8029691,45892,0.80861163,28263
177,2020-10-06,0.8020813,46004,0.807688,28375
178,2020-10-07,0.80170095,46053,0.8072899,28429
179,2020-10-08,0.80134517,47144,0.80695945,29343
180,2020-10-09,0.800149,48617,0.80583483,30343
181,2020-10-10,0.7991779,51775,0.80494314,33039
182,2020-10-11,0.7977523,55644,0.8036409,35917
183,2020-10-12,0.7969381,57136,0.80282485,37281
184,2020-10-13,0.7959081,58946,0.80176574,39013
185,2020-10-14,0.7929596,61576,0.798755,41281
186,2020-10-15,0.7873128,67772,0.7929812,46812
187,2020-10-16,0.7841116,72402,0.78986466,50366
188,2020-10-17,0.78288823,75954,0.78869253,53450
189,2020-10-18,0.77902335,81207,0.7848094,57887
190,2020-10-19,0.77748054,83568,0.7832728,60103
191,2020-10-20,0.7763727,86073,0.78220844,62131
192,2020-10-21,0.77509534,86738,0.7809394,62528
193,2020-10-22,0.7740435,86996,0.7798775,62621
194,2020-10-23,0.7709463,90375,0.77667546,65869
195,2020-10-24,0.7701037,91493,0.77580035,66978
196,2020-10-25,0.769438,92994,0.77514285,68258
197,2020-10-26,0.7694187,93140,0.77512074,68405
