,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
0,2021-04-01,0.8391335618326996,4191,0.8401643986954657,3699
1,2021-04-02,0.8327258883487144,9295,0.8345525597701745,8045
2,2021-04-03,0.836940822243008,9261,0.838541109939848,7910
3,2021-04-04,0.8420541744048274,7673,0.843474777622202,6303
4,2021-04-05,0.8450298834646186,4092,0.8461518141458069,3159
5,2021-04-06,0.8433552072786069,4715,0.8442132006756277,3788
6,2021-04-07,0.8449139879063449,5590,0.84613376644557,4141
7,2021-04-08,0.8437654046020276,5643,0.8449193727894653,3983
8,2021-04-09,0.8430275061850612,5284,0.8441172447659494,3794
9,2021-04-10,0.843670339978526,7272,0.8449499928828446,5311
10,2021-04-11,0.8421137238604108,8345,0.843613742083279,6060
11,2021-04-12,0.841309845116924,8708,0.8427139121639049,6470
12,2021-04-13,0.8409244654414468,7860,0.8422885995048484,5767
13,2021-04-14,0.84396892336923,7880,0.8453381340521037,5655
14,2021-04-15,0.8448146152637235,7813,0.8462280888124916,5592
15,2021-04-16,0.8437910559132061,7795,0.8451610286977141,5618
16,2021-04-17,0.843928855667391,7735,0.8452826363302393,5535
17,2021-04-18,0.845616263385067,7290,0.8469700237858254,5002
18,2021-04-20,0.8451842817702958,8606,0.8477347459640605,3733
19,2021-04-21,0.8440850557793703,10343,0.8471940650473476,4628
20,2021-04-22,0.8417290948107106,10007,0.8446050566950885,4563
21,2021-04-23,0.8386076775771172,10595,0.8414786565345367,5067
22,2021-04-24,0.8374181549253242,11849,0.8401811879131105,6323
23,2021-04-25,0.8380898270320483,10967,0.8409490679476592,5403
24,2021-04-26,0.8367604629907467,11805,0.839644586580291,6064
25,2021-04-27,0.8360614655689689,12262,0.8392434707464718,6460
26,2021-04-28,0.8336797145721252,13770,0.83678403007493,7557
27,2021-04-29,0.8339162416350313,14551,0.8371434520724799,8037
28,2021-04-30,0.8301319777980679,15092,0.8332767133026666,8211
29,2021-05-01,0.8272871337302703,15406,0.8301917390449696,8643
30,2021-05-02,0.8247694396272098,16271,0.8276538387717528,9158
31,2021-05-03,0.8231851184740326,17626,0.8260957605079446,10155
32,2021-05-04,0.8229657091218584,17722,0.8258739478858935,10260
33,2021-05-05,0.8191721141966078,17395,0.822388321758413,9868
34,2021-05-06,0.820546678246805,17055,0.8236092947407866,9549
35,2021-05-07,0.8211811291205916,17374,0.824288523353151,9717
36,2021-05-08,0.8207289306463026,17382,0.823769684576171,9639
37,2021-05-09,0.8214717203066628,17207,0.8245483576852639,9479
38,2021-05-10,0.823118037786156,16975,0.8262031167924476,9282
39,2021-05-11,0.8251556061834558,17164,0.8282644427056206,9479
40,2021-05-12,0.825781271819953,16873,0.8289101651942966,9180
41,2021-05-13,0.8229367950766786,16736,0.8262250196521821,8997
42,2021-05-14,0.8239993957480264,16645,0.8271198865732962,8957
43,2021-05-15,0.8244048699031505,17300,0.8275529774754194,9477
44,2021-05-16,0.8198952744186642,17272,0.8234945145581609,9347
45,2021-05-17,0.8176889566231029,17550,0.8213421581765044,9568
46,2021-05-18,0.8196262824242682,17563,0.8228944469931536,9760
47,2021-05-19,0.8182682040366176,19284,0.8214628047084293,11039
48,2021-05-20,0.8174034826745853,19395,0.8205832050509173,11048
49,2021-05-21,0.8163254454547795,19102,0.8194869234734075,10755
50,2021-05-22,0.8184956118751214,18944,0.821634598246145,10628
51,2021-05-23,0.8200635761728272,18377,0.8232100166422865,10094
52,2021-05-24,0.8183411226225642,18478,0.8215513926499974,10210
53,2021-05-25,0.8169322086244527,19404,0.8200687359591015,11171
54,2021-05-26,0.8166064927708205,20107,0.8197966941524145,11712
55,2021-05-27,0.8127063629264192,24430,0.8162171975768229,14665
56,2021-05-28,0.8072369412140498,25892,0.8112095872160626,15569
57,2021-05-29,0.8056038493893727,26331,0.8099268216876793,15873
58,2021-05-30,0.8064605149612583,25581,0.8107586169100066,15068
59,2021-05-31,0.808234599192541,25494,0.8125725862856494,14990
60,2021-06-01,0.8172362359722692,23004,0.8219656017684642,12628
61,2021-06-02,0.8188727224614232,21969,0.8236060503866606,11794
62,2021-06-03,0.8180417318693203,22412,0.8224675489755057,12102
63,2021-06-04,0.8155761858594817,23023,0.8200853182641001,12529
64,2021-06-05,0.8120615120195619,26175,0.8163869652052335,15126
65,2021-06-06,0.8109161682707469,26709,0.8151787423995779,15620
66,2021-06-07,0.8078933679592504,30001,0.8121819001711473,18195
67,2021-06-08,0.8023184823626675,32654,0.8065574943685279,20654
