,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
131,2018-08-16,0.783713,100944,0.7895056,81144
132,2018-08-17,0.7862246,101682,0.79214525,81670
133,2018-08-18,0.78972566,99079,0.795792,78934
134,2018-08-19,0.7918147,96180,0.79779875,76182
135,2018-08-20,0.7951379,94940,0.80119836,75013
136,2018-08-21,0.79666567,90692,0.8028045,70666
137,2018-08-22,0.7984229,88667,0.804588,68693
138,2018-08-23,0.7996758,87964,0.8058363,68111
139,2018-08-24,0.803644,81611,0.8098081,61972
140,2018-08-25,0.8080757,80565,0.81436706,61000
141,2018-08-26,0.80970305,79011,0.8160011,59485
142,2018-08-27,0.8122847,75151,0.8186388,55650
143,2018-08-28,0.81262577,75176,0.81899464,55687
144,2018-08-29,0.8146193,73866,0.82093394,54636
145,2018-08-30,0.8156002,72897,0.8219168,53668
146,2018-08-31,0.81736237,71912,0.8236133,52840
147,2018-09-01,0.8188662,70846,0.825068,51897
148,2018-09-02,0.82077867,68884,0.827041,49988
149,2018-09-03,0.8214479,68282,0.8277098,49517
150,2018-09-04,0.822791,65818,0.8290359,47346
151,2018-09-05,0.8245293,64201,0.8307574,46092
152,2018-09-06,0.8251458,63813,0.8312798,45819
153,2018-09-07,0.8257746,59669,0.83192694,41721
154,2018-09-08,0.8260601,59253,0.8321872,41357
155,2018-09-09,0.82645017,59010,0.83258605,41127
156,2018-09-10,0.82713,58877,0.8332859,41013
157,2018-09-11,0.8277484,57686,0.83392066,39831
158,2018-09-17,0.8290686,56391,0.835077,38972
159,2018-09-18,0.83052564,54551,0.83639836,37558
160,2018-09-19,0.83204913,52593,0.8377479,35993
161,2018-09-20,0.8330755,50831,0.83879954,34283
162,2018-09-21,0.8337047,49849,0.8394382,33337
163,2018-09-22,0.83419,49372,0.83993924,32867
164,2018-09-23,0.83445084,49225,0.84020376,32737
165,2018-09-24,0.83450365,49165,0.8402505,32669
166,2018-09-25,0.8346051,48955,0.84034944,32476
167,2018-09-26,0.8346646,48834,0.8404062,32373
168,2018-09-27,0.83511114,48795,0.84087014,32339
169,2018-09-28,0.8351777,48777,0.84093845,32323
170,2018-09-29,0.83528805,48707,0.84105045,32258
171,2018-09-30,0.83545667,48665,0.84122586,32216
172,2018-10-01,0.8355538,48783,0.841325,32325
173,2018-10-02,0.837872,48634,0.8437347,32173
174,2018-10-03,0.83866304,48501,0.8445557,32048
175,2018-10-04,0.83927417,48434,0.8451864,31988
176,2018-10-05,0.8396871,48523,0.84561676,32075
177,2018-10-06,0.8394883,49333,0.8454119,32875
178,2018-10-07,0.83965313,49348,0.84558326,32890
179,2018-10-08,0.83998704,49334,0.84593266,32868
180,2018-10-09,0.8404452,49263,0.84641004,32797
181,2018-10-10,0.8405712,49166,0.8465416,32698
182,2018-10-11,0.84066457,48992,0.8466377,32521
183,2018-10-12,0.8406785,48950,0.8466523,32479
184,2018-10-13,0.84123665,48944,0.8472326,32476
185,2018-10-14,0.8412355,48875,0.84723216,32406
186,2018-10-15,0.8411998,48886,0.8471948,32417
187,2018-10-16,0.84116435,48889,0.84715813,32420
188,2018-10-17,0.8412218,48888,0.8472175,32419
189,2018-10-18,0.84122074,48885,0.84721583,32416
190,2018-10-19,0.84124285,48862,0.8472393,32393
191,2018-10-20,0.84126467,48843,0.84726185,32374
192,2018-10-21,0.8412685,48892,0.8472659,32424
193,2018-10-22,0.8412696,48890,0.847267,32422
194,2018-10-23,0.8412696,48890,0.847267,32422
195,2018-10-24,0.8412696,48890,0.847267,32422
196,2018-10-25,0.84136796,48815,0.84736925,32348
197,2018-10-26,0.84136796,48815,0.84736925,32348
