,time,albedo,bare_ice_area,albedo_gris,bare_ice_area_gris
78,2017-06-25,0.79680437,33572,0.8005136,23924
79,2017-06-26,0.7961749,36161,0.8000372,26136
80,2017-06-27,0.796114,37309,0.8001359,26755
81,2017-06-28,0.79660845,37668,0.8007306,26880
82,2017-06-29,0.7966595,38705,0.8008716,27649
83,2017-06-30,0.79865086,38851,0.80292547,27767
84,2017-07-01,0.80088294,38923,0.8051668,27848
85,2017-07-02,0.80250776,38560,0.80673575,27604
86,2017-07-03,0.802567,38814,0.8067775,27835
87,2017-07-04,0.80283195,39306,0.8070493,28324
88,2017-07-05,0.8049874,38786,0.80926645,27681
89,2017-07-06,0.8045831,38665,0.8087044,27623
90,2017-07-07,0.8042178,37365,0.80829424,26071
91,2017-07-08,0.8030761,39213,0.80716145,27660
92,2017-07-09,0.799982,43188,0.8044542,30232
93,2017-07-10,0.7977045,45887,0.8025133,31616
94,2017-07-11,0.79609114,49495,0.801082,34020
95,2017-07-12,0.79480565,52092,0.7998862,36088
96,2017-07-13,0.79416394,53005,0.7992742,36740
97,2017-07-14,0.793885,54606,0.7991543,37692
98,2017-07-15,0.7930784,57334,0.7984088,40069
99,2017-07-16,0.7932269,57636,0.79861873,40087
100,2017-07-17,0.7937135,57973,0.79913676,40365
101,2017-07-18,0.7950971,59675,0.800596,41902
102,2017-07-19,0.7955209,61123,0.8010797,42985
103,2017-07-20,0.79517424,65941,0.80081034,47097
104,2017-07-21,0.79550886,70210,0.8012669,50991
105,2017-07-22,0.79425573,76955,0.8000654,57266
106,2017-07-23,0.79241645,76910,0.7981492,57237
107,2017-07-24,0.78774947,89841,0.7937103,68266
108,2017-07-25,0.7857644,89806,0.7916885,68247
109,2017-07-26,0.7840454,89772,0.7899767,68221
110,2017-07-27,0.7785849,103937,0.78473306,80186
111,2017-07-28,0.77398086,113297,0.7801862,88484
112,2017-07-29,0.77131087,118311,0.7775821,92743
113,2017-07-30,0.77019906,118268,0.77646935,92731
114,2017-07-31,0.76785994,128884,0.7751621,98551
115,2017-08-01,0.76783025,129305,0.7751714,98759
116,2017-08-02,0.7679493,129534,0.775305,98996
117,2017-08-03,0.76835364,128785,0.7757228,98278
118,2017-08-04,0.77010894,128297,0.7775547,97680
119,2017-08-05,0.77256256,126872,0.7800905,96179
120,2017-08-06,0.77956915,123266,0.78713506,93147
121,2017-08-07,0.7825711,121620,0.78991497,92191
122,2017-08-08,0.7833446,121750,0.7907221,92494
123,2017-08-09,0.7839982,120338,0.7914155,91019
124,2017-08-10,0.78423154,119870,0.79160416,90699
125,2017-08-11,0.78483486,119432,0.7921918,90397
126,2017-08-12,0.7853915,119909,0.79282814,90553
127,2017-08-13,0.7860475,121233,0.7935698,91484
128,2017-08-14,0.7861721,122194,0.7937923,92278
129,2017-08-15,0.78842765,123322,0.79618585,93244
130,2017-08-16,0.78916657,121433,0.7969362,91361
131,2017-08-17,0.790988,122178,0.79884034,92069
132,2017-08-18,0.7915195,122312,0.79938084,92326
133,2017-08-19,0.79352623,121015,0.80125314,91646
134,2017-08-20,0.7943559,119873,0.8020223,90856
135,2017-08-21,0.7962203,116492,0.8038819,87805
136,2017-08-22,0.7966665,114201,0.8041544,86126
137,2017-08-23,0.7980196,111181,0.8054198,83460
138,2017-08-24,0.800708,105972,0.80817616,78508
139,2017-08-25,0.80158395,100859,0.8089339,74154
140,2017-08-26,0.8039423,96788,0.8112667,70478
141,2017-08-27,0.8075185,94718,0.8148746,68873
142,2017-08-28,0.80960506,92811,0.81691027,67210
143,2017-08-29,0.81009704,91971,0.8173773,66376
144,2017-08-30,0.81189686,89649,0.8188902,64553
145,2017-08-31,0.8119028,90488,0.8189422,65200
146,2017-09-01,0.8121886,89527,0.81892854,65251
147,2017-09-02,0.8134688,88979,0.82024825,64734
148,2017-09-03,0.81533,89289,0.8221263,65169
149,2017-09-04,0.8192864,82047,0.8261416,58239
150,2017-09-05,0.8208131,80032,0.82768595,56375
151,2017-09-06,0.82211286,78794,0.8290278,55258
152,2017-09-07,0.825198,77224,0.8321559,53913
153,2017-09-08,0.8271915,75612,0.83419377,52438
154,2017-09-09,0.8285133,71938,0.83554393,48867
155,2017-09-10,0.82934135,70303,0.8363612,47423
156,2017-09-11,0.8295584,69468,0.836577,46629
157,2017-09-12,0.8313246,67721,0.8383977,44955
158,2017-09-13,0.8317547,67245,0.83884555,44518
159,2017-09-14,0.83214164,66725,0.8392521,44029
160,2017-09-15,0.8323151,66141,0.8394286,43482
161,2017-09-16,0.8325619,65871,0.8396767,43242
162,2017-09-17,0.83223754,65537,0.8393254,42966
163,2017-09-18,0.83370787,64062,0.8408698,41472
164,2017-09-19,0.8350375,63384,0.84223026,40848
165,2017-09-20,0.8358216,62973,0.8430264,40451
166,2017-09-21,0.8362051,61994,0.84341055,39498
167,2017-09-22,0.82765317,67055,0.8346598,44560
168,2017-09-23,0.8276655,66900,0.8346537,44415
169,2017-09-24,0.82752126,66848,0.8344986,44370
170,2017-09-25,0.8276165,66843,0.8346025,44335
171,2017-09-26,0.8275303,66731,0.83448505,44223
172,2017-09-27,0.82691324,66870,0.8338301,44388
173,2017-09-28,0.8275388,66711,0.8344804,44229
174,2017-09-29,0.8279931,66521,0.83494776,44042
175,2017-09-30,0.8282993,66169,0.83526546,43698
176,2017-10-01,0.8286342,66097,0.835614,43623
177,2017-10-02,0.8285918,66400,0.83557063,43923
178,2017-10-03,0.82913786,66021,0.8361352,43556
179,2017-10-04,0.8294773,65844,0.8364804,43437
180,2017-10-05,0.82949525,65840,0.83650285,43426
181,2017-10-06,0.82944596,66120,0.83645415,43692
182,2017-10-07,0.829473,66168,0.836483,43740
183,2017-10-08,0.829739,66481,0.83675975,44053
184,2017-10-09,0.8300605,66338,0.83709466,43907
185,2017-10-10,0.83044374,66359,0.83748615,43937
186,2017-10-11,0.83050984,66454,0.83755165,44041
187,2017-10-12,0.8306447,66426,0.83769214,44012
188,2017-10-13,0.83076453,66337,0.8378166,43923
189,2017-10-14,0.830845,66322,0.8378984,43910
190,2017-10-15,0.830845,66322,0.8378984,43910
191,2017-10-16,0.83088243,66336,0.83793765,43924
192,2017-10-17,0.8308862,66336,0.8379415,43924
193,2017-10-18,0.83090276,66275,0.83795893,43863
194,2017-10-19,0.83105063,66243,0.838113,43832
195,2017-10-20,0.83110654,66225,0.8381708,43814
196,2017-10-21,0.831102,66275,0.83816594,43863
197,2017-10-22,0.83114827,66287,0.8382139,43876
198,2017-10-23,0.8312609,66226,0.83833146,43815
199,2017-10-24,0.83126676,66209,0.83833724,43800
200,2017-10-25,0.83126706,66207,0.8383371,43800
201,2017-10-26,0.83126706,66207,0.8383371,43800
